T1 (ms),T2 (ms),T3 (ms),T4 (ms)
1522325926531,1522325926670,1522325926670,1522325926838
1522325926838,1522325926977,1522325926977,1522325927147
1522325927147,1522325927281,1522325927281,1522325927452
1522325927452,1522325927591,1522325927591,1522325927760
1522325927760,1522325927899,1522325927899,1522325928066
1522325928066,1522325928205,1522325928205,1522325928373
1522325928373,1522325928513,1522325928513,1522325928681
1522325928681,1522325928821,1522325928821,1522325928988
1522325928988,1522325929127,1522325929127,1522325929295
1522325929295,1522325929434,1522325929434,1522325929524
1522325929524,1522325929664,1522325929664,1522325929820
1522325929820,1522325929967,1522325929967,1522325930116
1522325930116,1522325930256,1522325930256,1522325930422
1522325930422,1522325930562,1522325930562,1522325930703
1522325930703,1522325930843,1522325930843,1522325930934
1522325930935,1522325931074,1522325931074,1522325931164
1522325931164,1522325931304,1522325931304,1522325931440
1522325931440,1522325931578,1522325931578,1522325931668
1522325931668,1522325931810,1522325931810,1522325931901
1522325931901,1522325932043,1522325932043,1522325932133
1522325932133,1522325932274,1522325932274,1522325932364
1522325932364,1522325932500,1522325932500,1522325932592
1522325932592,1522325932738,1522325932738,1522325932828
1522325932828,1522325932965,1522325932965,1522325933055
1522325933055,1522325933194,1522325933194,1522325933284
1522325933284,1522325933421,1522325933421,1522325933510
1522325933511,1522325933650,1522325933650,1522325933739
1522325933739,1522325933879,1522325933879,1522325933968
1522325933968,1522325934107,1522325934107,1522325934197
1522325934197,1522325934335,1522325934335,1522325934427
1522325934427,1522325934568,1522325934568,1522325934657
1522325934657,1522325934797,1522325934797,1522325934887
1522325934887,1522325935027,1522325935027,1522325935116
1522325935117,1522325935257,1522325935257,1522325935346
1522325935347,1522325935490,1522325935490,1522325935580
1522325935580,1522325935719,1522325935720,1522325935809
1522325935809,1522325935949,1522325935949,1522325936039
1522325936039,1522325936182,1522325936182,1522325936272
1522325936272,1522325936410,1522325936410,1522325936500
1522325936500,1522325936640,1522325936640,1522325936730
1522325936730,1522325936866,1522325936866,1522325936955
1522325936955,1522325937095,1522325937095,1522325937185
1522325937185,1522325937327,1522325937327,1522325937417
1522325937417,1522325937556,1522325937556,1522325937646
1522325937646,1522325937785,1522325937785,1522325937879
1522325937879,1522325938020,1522325938020,1522325938109
1522325938110,1522325938248,1522325938248,1522325938338
1522325938338,1522325938476,1522325938476,1522325938565
1522325938565,1522325938705,1522325938705,1522325938794
1522325938794,1522325938943,1522325938943,1522325939032
1522325939032,1522325939172,1522325939172,1522325939262
1522325939262,1522325939402,1522325939402,1522325939491
1522325939491,1522325939632,1522325939632,1522325939722
1522325939722,1522325939859,1522325939859,1522325939949
1522325939949,1522325940089,1522325940089,1522325940179
1522325940179,1522325940317,1522325940317,1522325940407
1522325940407,1522325940550,1522325940550,1522325940640
1522325940640,1522325940775,1522325940775,1522325940865
1522325940865,1522325941006,1522325941006,1522325941096
1522325941096,1522325941236,1522325941236,1522325941326
1522325941326,1522325941465,1522325941465,1522325941555
1522325941555,1522325941691,1522325941691,1522325941781
1522325941781,1522325941921,1522325941921,1522325942012
1522325942012,1522325942151,1522325942151,1522325942241
1522325942242,1522325942381,1522325942381,1522325942473
1522325942473,1522325942613,1522325942613,1522325942704
1522325942704,1522325942843,1522325942843,1522325942933
1522325942933,1522325943072,1522325943072,1522325943161
1522325943162,1522325943301,1522325943301,1522325943393
1522325943393,1522325943557,1522325943557,1522325943647
1522325943647,1522325943785,1522325943785,1522325943875
1522325943875,1522325944015,1522325944015,1522325944105
1522325944105,1522325944245,1522325944245,1522325944335
1522325944335,1522325944475,1522325944475,1522325944564
1522325944564,1522325944708,1522325944708,1522325944797
1522325944797,1522325944936,1522325944936,1522325945025
1522325945025,1522325945165,1522325945165,1522325945255
1522325945255,1522325945389,1522325945389,1522325945478
1522325945479,1522325945618,1522325945618,1522325945708
1522325945708,1522325945851,1522325945851,1522325945941
1522325945941,1522325946080,1522325946080,1522325946169
1522325946169,1522325946308,1522325946308,1522325946402
1522325946402,1522325946540,1522325946540,1522325946630
1522325946630,1522325946769,1522325946769,1522325946859
1522325946859,1522325946997,1522325946997,1522325947087
1522325947087,1522325947225,1522325947225,1522325947314
1522325947314,1522325947463,1522325947463,1522325947553
1522325947553,1522325947693,1522325947693,1522325947782
1522325947783,1522325947922,1522325947922,1522325948011
1522325948011,1522325948149,1522325948149,1522325948239
1522325948239,1522325948378,1522325948378,1522325948467
1522325948467,1522325948607,1522325948607,1522325948696
1522325948696,1522325948836,1522325948836,1522325948926
1522325948926,1522325949065,1522325949065,1522325949155
1522325949155,1522325949295,1522325949295,1522325949385
1522325949385,1522325949525,1522325949526,1522325949615
1522325949615,1522325949764,1522325949764,1522325949853
1522325949853,1522325949997,1522325949997,1522325950088
1522325950088,1522325950227,1522325950227,1522325950317
1522325950317,1522325950456,1522325950456,1522325950545
1522325950545,1522325950684,1522325950684,1522325950774
1522325950774,1522325950913,1522325950913,1522325951035
1522325951035,1522325951175,1522325951175,1522325951265
1522325951265,1522325951403,1522325951403,1522325951493
1522325951493,1522325951631,1522325951631,1522325951725
1522325951725,1522325951863,1522325951863,1522325952028
1522325952029,1522325952170,1522325952170,1522325952335
1522325952335,1522325952475,1522325952475,1522325952643
1522325952643,1522325952784,1522325952784,1522325952874
1522325952874,1522325953014,1522325953014,1522325953155
1522325953155,1522325953293,1522325953293,1522325953462
1522325953462,1522325953603,1522325953603,1522325953769
1522325953769,1522325953911,1522325953911,1522325954000
1522325954000,1522325954140,1522325954141,1522325954264
1522325954264,1522325954406,1522325954406,1522325954579
1522325954579,1522325954717,1522325954717,1522325954902
1522325954902,1522325955040,1522325955041,1522325955203
1522325955203,1522325955344,1522325955344,1522325955433
1522325955433,1522325955571,1522325955571,1522325955715
1522325955715,1522325955863,1522325955863,1522325955952
1522325955952,1522325956091,1522325956091,1522325956227
1522325956227,1522325956365,1522325956365,1522325956455
1522325956455,1522325956595,1522325956595,1522325956686
1522325956686,1522325956828,1522325956828,1522325956917
1522325956917,1522325957059,1522325957059,1522325957251
1522325957251,1522325957393,1522325957393,1522325957558
1522325957558,1522325957698,1522325957698,1522325957868
1522325957868,1522325958008,1522325958008,1522325958172
1522325958173,1522325958312,1522325958312,1522325958479
1522325958480,1522325958623,1522325958623,1522325958787
1522325958787,1522325958926,1522325958926,1522325959098
1522325959098,1522325959239,1522325959239,1522325959401
1522325959402,1522325959541,1522325959541,1522325959708
1522325959709,1522325959849,1522325959849,1522325960016
1522325960016,1522325960155,1522325960155,1522325960323
1522325960323,1522325960462,1522325960462,1522325960630
1522325960630,1522325960771,1522325960771,1522325960937
1522325960937,1522325961078,1522325961078,1522325961244
1522325961244,1522325961385,1522325961385,1522325961560
1522325961560,1522325961766,1522325961766,1522325961961
1522325961961,1522325962104,1522325962104,1522325962371
1522325962371,1522325962509,1522325962509,1522325962677
1522325962677,1522325962819,1522325962819,1522325962985
1522325962985,1522325963125,1522325963125,1522325963292
1522325963292,1522325963427,1522325963427,1522325963599
1522325963600,1522325963739,1522325963739,1522325963907
1522325963907,1522325964046,1522325964046,1522325964214
1522325964214,1522325964355,1522325964355,1522325964530
1522325964530,1522325964673,1522325964673,1522325964828
1522325964828,1522325964968,1522325964968,1522325965145
1522325965145,1522325965288,1522325965288,1522325965451
1522325965451,1522325965591,1522325965591,1522325965750
1522325965750,1522325965890,1522325965890,1522325966057
1522325966057,1522325966197,1522325966197,1522325966364
1522325966364,1522325966503,1522325966503,1522325966672
1522325966672,1522325966812,1522325966812,1522325966979
1522325966979,1522325967120,1522325967120,1522325967286
1522325967286,1522325967426,1522325967426,1522325967593
1522325967593,1522325967732,1522325967732,1522325967900
1522325967900,1522325968041,1522325968041,1522325968208
1522325968208,1522325968347,1522325968347,1522325968515
1522325968515,1522325968655,1522325968655,1522325968822
1522325968823,1522325968963,1522325968963,1522325969129
1522325969129,1522325969270,1522325969270,1522325969436
1522325969437,1522325969576,1522325969576,1522325969743
1522325969743,1522325969881,1522325969881,1522325970053
1522325970053,1522325970192,1522325970192,1522325970358
1522325970358,1522325970498,1522325970498,1522325970665
1522325970665,1522325970808,1522325970808,1522325970973
1522325970973,1522325971114,1522325971114,1522325971280
1522325971280,1522325971420,1522325971420,1522325971587
1522325971587,1522325971728,1522325971728,1522325971817
1522325971817,1522325971957,1522325971957,1522325972099
1522325972099,1522325972243,1522325972243,1522325972406
1522325972406,1522325972546,1522325972546,1522325972713
1522325972713,1522325972852,1522325972852,1522325973021
1522325973021,1522325973158,1522325973158,1522325973328
1522325973328,1522325973472,1522325973472,1522325973635
1522325973635,1522325973776,1522325973776,1522325973942
1522325973942,1522325974082,1522325974082,1522325974250
1522325974250,1522325974390,1522325974390,1522325974556
1522325974557,1522325974695,1522325974695,1522325974863
1522325974863,1522325975004,1522325975004,1522325975171
1522325975171,1522325975312,1522325975312,1522325975486
1522325975487,1522325975629,1522325975629,1522325975785
1522325975785,1522325975927,1522325975927,1522325976092
1522325976092,1522325976235,1522325976235,1522325976401
1522325976401,1522325976539,1522325976539,1522325976707
1522325976707,1522325976846,1522325976846,1522325977014
1522325977014,1522325977154,1522325977154,1522325977356
1522325977356,1522325977495,1522325977495,1522325977628
1522325977628,1522325977768,1522325977768,1522325977936
1522325977936,1522325978076,1522325978076,1522325978242
1522325978242,1522325978381,1522325978381,1522325978550
1522325978550,1522325978690,1522325978690,1522325978856
1522325978856,1522325978997,1522325978997,1522325979087
1522325979087,1522325979226,1522325979226,1522325979316
1522325979316,1522325979455,1522325979455,1522325979575
1522325979575,1522325979714,1522325979714,1522325979881
1522325979881,1522325980020,1522325980020,1522325980188
1522325980188,1522325980330,1522325980330,1522325980501
1522325980501,1522325980648,1522325980649,1522325980803
1522325980803,1522325980943,1522325980943,1522325981110
1522325981110,1522325981251,1522325981251,1522325981417
1522325981417,1522325981558,1522325981558,1522325981724
1522325981725,1522325981865,1522325981865,1522325982032
1522325982032,1522325982173,1522325982173,1522325982339
1522325982339,1522325982478,1522325982478,1522325982647
1522325982647,1522325982788,1522325982788,1522325982878
1522325982878,1522325983019,1522325983019,1522325983158
1522325983158,1522325983298,1522325983298,1522325983466
1522325983466,1522325983607,1522325983607,1522325983774
1522325983774,1522325983914,1522325983914,1522325984080
1522325984080,1522325984221,1522325984221,1522325984310
1522325984310,1522325984450,1522325984450,1522325984593
1522325984593,1522325984735,1522325984735,1522325984899
1522325984899,1522325985041,1522325985041,1522325985206
1522325985206,1522325985345,1522325985345,1522325985513
1522325985513,1522325985653,1522325985653,1522325985820
1522325985820,1522325985961,1522325985961,1522325986130
1522325986130,1522325986272,1522325986272,1522325986440
1522325986440,1522325986581,1522325986581,1522325986742
1522325986742,1522325986881,1522325986882,1522325987049
1522325987049,1522325987189,1522325987189,1522325987356
1522325987356,1522325987495,1522325987495,1522325987663
1522325987664,1522325987806,1522325987806,1522325987895
1522325987895,1522325988036,1522325988036,1522325988176
1522325988176,1522325988316,1522325988316,1522325988489
1522325988489,1522325988632,1522325988632,1522325988790
1522325988790,1522325988931,1522325988931,1522325989097
1522325989097,1522325989240,1522325989240,1522325989329
1522325989329,1522325989470,1522325989470,1522325989610
1522325989610,1522325989754,1522325989754,1522325989916
1522325989916,1522325990057,1522325990057,1522325990224
1522325990224,1522325990364,1522325990364,1522325990532
1522325990532,1522325990671,1522325990671,1522325990838
1522325990838,1522325990977,1522325990977,1522325991146
1522325991147,1522325991287,1522325991287,1522325991453
1522325991453,1522325991591,1522325991591,1522325991759
1522325991759,1522325991899,1522325991899,1522325992169
1522325992169,1522325992309,1522325992309,1522325992476
1522325992476,1522325992615,1522325992615,1522325992784
1522325992784,1522325992923,1522325992923,1522325993091
1522325993091,1522325993233,1522325993233,1522325993398
1522325993398,1522325993543,1522325993543,1522325993631
1522325993631,1522325993771,1522325993771,1522325993860
1522325993860,1522325994001,1522325994001,1522325994090
1522325994090,1522325994230,1522325994230,1522325994422
1522325994422,1522325994567,1522325994567,1522325994729
1522325994729,1522325994871,1522325994871,1522325995036
1522325995036,1522325995182,1522325995182,1522325995345
1522325995345,1522325995485,1522325995485,1522325995651
1522325995651,1522325995794,1522325995794,1522325995958
1522325995958,1522325996097,1522325996097,1522325996186
1522325996186,1522325996326,1522325996326,1522325996415
1522325996415,1522325996551,1522325996551,1522325996640
1522325996640,1522325996782,1522325996782,1522325996871
1522325996871,1522325997014,1522325997014,1522325997103
1522325997103,1522325997238,1522325997238,1522325997394
1522325997395,1522325997536,1522325997536,1522325997625
1522325997625,1522325997765,1522325997765,1522325997855
1522325997855,1522325997996,1522325997996,1522325998108
1522325998108,1522325998248,1522325998248,1522325998518
1522325998518,1522325998658,1522325998658,1522325998825
1522325998825,1522325998967,1522325998967,1522325999056
1522325999056,1522325999198,1522325999198,1522325999287
1522325999287,1522325999426,1522325999426,1522325999544
1522325999544,1522325999685,1522325999685,1522325999849
1522325999849,1522325999992,1522325999992,1522326000082
1522326000082,1522326000225,1522326000225,1522326000313
1522326000313,1522326000455,1522326000455,1522326000543
1522326000543,1522326000684,1522326000684,1522326000773
1522326000773,1522326000913,1522326000913,1522326001002
1522326001002,1522326001143,1522326001143,1522326001232
1522326001232,1522326001371,1522326001371,1522326001460
1522326001460,1522326001602,1522326001602,1522326001795
1522326001795,1522326001936,1522326001936,1522326002102
1522326002102,1522326002243,1522326002243,1522326002409
1522326002409,1522326002553,1522326002553,1522326002719
1522326002719,1522326002864,1522326002864,1522326003025
1522326003025,1522326003162,1522326003162,1522326003253
1522326003253,1522326003396,1522326003396,1522326003537
1522326003537,1522326003678,1522326003678,1522326003843
1522326003843,1522326003980,1522326003980,1522326004151
1522326004151,1522326004292,1522326004292,1522326004458
1522326004458,1522326004599,1522326004599,1522326004764
1522326004764,1522326004904,1522326004904,1522326004993
1522326004994,1522326005133,1522326005133,1522326005222
1522326005222,1522326005363,1522326005363,1522326005481
1522326005481,1522326005623,1522326005623,1522326005711
1522326005711,1522326005851,1522326005851,1522326005993
1522326005993,1522326006137,1522326006137,1522326006226
1522326006226,1522326006365,1522326006365,1522326006453
1522326006453,1522326006594,1522326006594,1522326006710
1522326006710,1522326006851,1522326006851,1522326007017
1522326007017,1522326007158,1522326007158,1522326007360
1522326007360,1522326007504,1522326007504,1522326007632
1522326007632,1522326007773,1522326007773,1522326007938
1522326007939,1522326008079,1522326008079,1522326008168
1522326008168,1522326008310,1522326008310,1522326008399
1522326008399,1522326008539,1522326008539,1522326008629
1522326008629,1522326008773,1522326008773,1522326008861
1522326008861,1522326009002,1522326009002,1522326009090
1522326009090,1522326009233,1522326009233,1522326009372
1522326009372,1522326009510,1522326009510,1522326009598
1522326009599,1522326009738,1522326009738,1522326009831
1522326009831,1522326009972,1522326009972,1522326010061
1522326010061,1522326010208,1522326010208,1522326010298
1522326010298,1522326010437,1522326010437,1522326010526
1522326010526,1522326010667,1522326010667,1522326010756
1522326010756,1522326010892,1522326010892,1522326011011
1522326011011,1522326011160,1522326011160,1522326011249
1522326011249,1522326011392,1522326011392,1522326011480
1522326011480,1522326011618,1522326011618,1522326011708
1522326011708,1522326011852,1522326011852,1522326011940
1522326011940,1522326012077,1522326012077,1522326012167
1522326012167,1522326012318,1522326012318,1522326012407
1522326012407,1522326012549,1522326012549,1522326012637
1522326012637,1522326012776,1522326012776,1522326012866
1522326012866,1522326013008,1522326013008,1522326013096
1522326013096,1522326013238,1522326013238,1522326013326
1522326013326,1522326013465,1522326013465,1522326013554
1522326013554,1522326013693,1522326013693,1522326013782
1522326013783,1522326013920,1522326013920,1522326014008
1522326014009,1522326014149,1522326014149,1522326014238
1522326014238,1522326014379,1522326014379,1522326014468
1522326014468,1522326014639,1522326014639,1522326014727
1522326014728,1522326014866,1522326014866,1522326014954
1522326014954,1522326015096,1522326015096,1522326015192
1522326015192,1522326015333,1522326015333,1522326015516
1522326015517,1522326015657,1522326015658,1522326015746
1522326015746,1522326015887,1522326015887,1522326015976
1522326015976,1522326016116,1522326016116,1522326016204
1522326016204,1522326016343,1522326016343,1522326016431
1522326016431,1522326016567,1522326016567,1522326016656
1522326016656,1522326016801,1522326016801,1522326016890
1522326016890,1522326017038,1522326017038,1522326017127
1522326017127,1522326017268,1522326017268,1522326017462
1522326017462,1522326017603,1522326017603,1522326017769
1522326017769,1522326017910,1522326017910,1522326018009
1522326018009,1522326018150,1522326018150,1522326018239
1522326018239,1522326018380,1522326018380,1522326018468
1522326018468,1522326018610,1522326018610,1522326018698
1522326018699,1522326018840,1522326018840,1522326018933
1522326018933,1522326019075,1522326019075,1522326019166
1522326019166,1522326019310,1522326019311,1522326019399
1522326019399,1522326019538,1522326019538,1522326019631
1522326019631,1522326019771,1522326019771,1522326019859
1522326019859,1522326020000,1522326020000,1522326020088
1522326020088,1522326020229,1522326020229,1522326020318
1522326020318,1522326020458,1522326020458,1522326020548
1522326020548,1522326020689,1522326020689,1522326020777
1522326020777,1522326020918,1522326020918,1522326021006
1522326021006,1522326021150,1522326021150,1522326021239
1522326021239,1522326021378,1522326021378,1522326021466
1522326021466,1522326021606,1522326021606,1522326021695
1522326021695,1522326021831,1522326021831,1522326021920
1522326021920,1522326022061,1522326022061,1522326022150
1522326022150,1522326022293,1522326022293,1522326022381
1522326022382,1522326022522,1522326022522,1522326022610
1522326022610,1522326022750,1522326022750,1522326022839
1522326022839,1522326022980,1522326022980,1522326023068
1522326023068,1522326023210,1522326023210,1522326023298
1522326023298,1522326023443,1522326023443,1522326023532
1522326023532,1522326023668,1522326023668,1522326023759
1522326023759,1522326023903,1522326023903,1522326023994
1522326023994,1522326024134,1522326024134,1522326024222
1522326024223,1522326024364,1522326024364,1522326024453
1522326024453,1522326024593,1522326024593,1522326024682
1522326024682,1522326024823,1522326024823,1522326024912
1522326024912,1522326025054,1522326025054,1522326025143
1522326025143,1522326025285,1522326025285,1522326025374
1522326025374,1522326025512,1522326025512,1522326025603
1522326025603,1522326025751,1522326025751,1522326025839
1522326025839,1522326025980,1522326025980,1522326026069
1522326026069,1522326026210,1522326026210,1522326026298
1522326026298,1522326026440,1522326026440,1522326026528
1522326026528,1522326026669,1522326026669,1522326026758
1522326026758,1522326026899,1522326026899,1522326026988
1522326026988,1522326027128,1522326027128,1522326027228
1522326027228,1522326027364,1522326027364,1522326027452
1522326027453,1522326027593,1522326027593,1522326027682
1522326027682,1522326027822,1522326027822,1522326027910
1522326027910,1522326028051,1522326028051,1522326028139
1522326028139,1522326028280,1522326028280,1522326028369
1522326028369,1522326028506,1522326028506,1522326028594
1522326028594,1522326028735,1522326028735,1522326028823
1522326028823,1522326028967,1522326028967,1522326029055
1522326029055,1522326029196,1522326029196,1522326029284
1522326029284,1522326029424,1522326029424,1522326029512
1522326029512,1522326029655,1522326029655,1522326029757
1522326029757,1522326029898,1522326029898,1522326029986
1522326029986,1522326030127,1522326030127,1522326030216
1522326030216,1522326030357,1522326030357,1522326030448
1522326030448,1522326030591,1522326030591,1522326030679
1522326030679,1522326030820,1522326030820,1522326030909
1522326030909,1522326031052,1522326031052,1522326031140
1522326031140,1522326031283,1522326031283,1522326031375
1522326031375,1522326031517,1522326031517,1522326031605
1522326031605,1522326031747,1522326031747,1522326031838
1522326031838,1522326031978,1522326031978,1522326032069
1522326032069,1522326032210,1522326032210,1522326032299
1522326032299,1522326032436,1522326032436,1522326032526
1522326032527,1522326032668,1522326032668,1522326032757
1522326032757,1522326032894,1522326032894,1522326032982
1522326032982,1522326033118,1522326033118,1522326033207
1522326033207,1522326033342,1522326033342,1522326033431
1522326033431,1522326033573,1522326033573,1522326033662
1522326033662,1522326033834,1522326033834,1522326033951
1522326033951,1522326034279,1522326034280,1522326034423
1522326034423,1522326034657,1522326034657,1522326034745
1522326034745,1522326034888,1522326034888,1522326034980
1522326034980,1522326035122,1522326035122,1522326035211
1522326035211,1522326035352,1522326035352,1522326035440
1522326035440,1522326035584,1522326035584,1522326035693
1522326035693,1522326035834,1522326035834,1522326036011
1522326036011,1522326036174,1522326036174,1522326036304
1522326036304,1522326036454,1522326036454,1522326036611
1522326036611,1522326036751,1522326036751,1522326036918
1522326036918,1522326037058,1522326037058,1522326037225
1522326037225,1522326037367,1522326037367,1522326037455
1522326037455,1522326037596,1522326037596,1522326037687
1522326037687,1522326037828,1522326037828,1522326037916
1522326037916,1522326038062,1522326038062,1522326038150
1522326038150,1522326038287,1522326038287,1522326038375
1522326038375,1522326038510,1522326038510,1522326038600
1522326038600,1522326038744,1522326038745,1522326038834
1522326038834,1522326038981,1522326038981,1522326039070
1522326039070,1522326039210,1522326039210,1522326039298
1522326039298,1522326039439,1522326039439,1522326039527
1522326039527,1522326039668,1522326039668,1522326039756
1522326039756,1522326039899,1522326039899,1522326039989
1522326039989,1522326040130,1522326040130,1522326040218
1522326040218,1522326040355,1522326040355,1522326040445
1522326040445,1522326040591,1522326040591,1522326040679
1522326040679,1522326040823,1522326040823,1522326040911
1522326040911,1522326041053,1522326041053,1522326041141
1522326041141,1522326041281,1522326041281,1522326041369
1522326041369,1522326041511,1522326041511,1522326041599
1522326041599,1522326041739,1522326041739,1522326041828
1522326041828,1522326041975,1522326041975,1522326042065
1522326042065,1522326042217,1522326042217,1522326042311
1522326042311,1522326042450,1522326042450,1522326042538
1522326042538,1522326042678,1522326042678,1522326042766
1522326042766,1522326042911,1522326042911,1522326042999
1522326042999,1522326043139,1522326043139,1522326043228
1522326043228,1522326043385,1522326043385,1522326043474
1522326043474,1522326043614,1522326043614,1522326043703
1522326043703,1522326043844,1522326043844,1522326043932
1522326043932,1522326044076,1522326044076,1522326044164
1522326044164,1522326044304,1522326044304,1522326044393
1522326044393,1522326044536,1522326044536,1522326044624
1522326044624,1522326044764,1522326044764,1522326044852
1522326044852,1522326044992,1522326044992,1522326045080
1522326045081,1522326045221,1522326045221,1522326045311
1522326045311,1522326045456,1522326045456,1522326045544
1522326045544,1522326045680,1522326045680,1522326045768
1522326045768,1522326045910,1522326045910,1522326045998
1522326045998,1522326046140,1522326046140,1522326046228
1522326046228,1522326046368,1522326046368,1522326046457
1522326046457,1522326046599,1522326046599,1522326046687
1522326046687,1522326046830,1522326046830,1522326046918
1522326046918,1522326047063,1522326047063,1522326047151
1522326047151,1522326047293,1522326047293,1522326047381
1522326047381,1522326047523,1522326047523,1522326047613
1522326047613,1522326047756,1522326047756,1522326047844
1522326047844,1522326047985,1522326047985,1522326048073
1522326048073,1522326048214,1522326048214,1522326048302
1522326048302,1522326048445,1522326048445,1522326048533
1522326048533,1522326048674,1522326048674,1522326048762
1522326048762,1522326048903,1522326048903,1522326048990
1522326048990,1522326049132,1522326049132,1522326049220
1522326049220,1522326049360,1522326049360,1522326049448
1522326049448,1522326049591,1522326049591,1522326049683
1522326049683,1522326049829,1522326049829,1522326049922
1522326049922,1522326050062,1522326050062,1522326050150
1522326050150,1522326050291,1522326050291,1522326050379
1522326050379,1522326050521,1522326050521,1522326050609
1522326050609,1522326050749,1522326050750,1522326050837
1522326050837,1522326050978,1522326050978,1522326051067
1522326051067,1522326051213,1522326051213,1522326051301
1522326051301,1522326051444,1522326051444,1522326051531
1522326051531,1522326051678,1522326051678,1522326051768
1522326051768,1522326051909,1522326051909,1522326051997
1522326051997,1522326052138,1522326052138,1522326052226
1522326052226,1522326052368,1522326052368,1522326052483
1522326052483,1522326052625,1522326052625,1522326052790
1522326052790,1522326052931,1522326052931,1522326053097
1522326053097,1522326053246,1522326053246,1522326053404
1522326053405,1522326053545,1522326053545,1522326053712
1522326053712,1522326053853,1522326053853,1522326054019
1522326054019,1522326054160,1522326054161,1522326054326
1522326054326,1522326054469,1522326054469,1522326054635
1522326054635,1522326054777,1522326054777,1522326054940
1522326054940,1522326055082,1522326055082,1522326055248
1522326055248,1522326055387,1522326055387,1522326055555
1522326055555,1522326055698,1522326055698,1522326055862
1522326055862,1522326056006,1522326056006,1522326056169
1522326056169,1522326056312,1522326056312,1522326056477
1522326056477,1522326056618,1522326056618,1522326056784
1522326056784,1522326056926,1522326056926,1522326057091
